participant_id,minutes_spent_sleeping,sex
20180403180760,786,Male
20180403180763,390,Male
20180403180764,504,Male
20180403180771,390,Male
20180403180786,560,Male
20180403180788,390,Male
20180403180790,390,Male
20180403180799,495,Male
20180403180801,435,Male
20180403180807,705,Male
20180403180813,555,Male
20180403180831,650,Male
20180403180853,785,Male
20180403180861,510,Male
20180403180864,540,Male
20180403180867,450,Male
20180403180881,630,Male
20180403180885,510,Male
20180403180897,435,Male
20180403180899,420,Male
20180403180901,420,Male
20180403180907,480,Male
20180403180917,930,Male
20180403180945,600,Male
20180403180949,605,Male
20180403180950,433,Male
20180403180965,600,Male
20180403180971,695,Male
20180403180979,540,Male
20180403180981,470,Male
20180403180999,470,Male
20180403181004,240,Male
20180403181026,524,Male
20180403181060,460,Male
20180403181067,480,Male
20180403181073,510,Male
20180403181088,510,Male
20180403181098,330,Male
20180403181100,703,Male
20180403181116,645,Male
20180403181146,555,Male
20180403181172,660,Male
20180403181185,637,Male
20180403181190,405,Male
20180403181208,630,Male
20180403181212,394,Male
20180403181235,650,Male
20180403181252,500,Male
20180403181267,819,Male
20180403181273,629,Male
20180403181289,495,Male
20180403181290,552,Male
20180403181297,520,Male
20180403181300,702,Male
20180403181311,480,Male
20180403181317,480,Male
20180403181327,480,Male
20180403181342,595,Male
20180403181346,420,Male
20180403181359,570,Male
20180403181361,830,Male
20180403181399,645,Male
20180403181405,640,Male
20180403181406,480,Male
20180403181409,420,Male
20180403181418,390,Male
20180403181426,330,Male
20180403181427,510,Male
20180403181430,495,Male
20180403181435,465,Male
20180403181441,900,Male
20180403181445,540,Male
20180403181458,390,Male
20180403181477,590,Male
20180403181487,508,Male
20180403181501,510,Male
20180403181508,340,Male
20180403181511,420,Male
20180403181514,748,Male
20180403181520,645,Male
20180403181535,545,Male
20180403181546,570,Male
20180403181576,720,Male
20180403181587,450,Male
20180403181588,471,Male
20180403181601,570,Male
20180403181604,480,Male
20180403181625,630,Male
20180403181649,675,Male
20180403181659,628,Male
20180403181662,600,Male
20180403181668,600,Male
20180403181670,60,Male
20180403181672,565,Male
20180403181674,510,Male
20180403181682,600,Male
20180403181684,455,Male
20180403181706,510,Male
20180403181718,570,Male
20180403181741,305,Male
20180403181752,450,Male
20180403181761,435,Male
20180403181776,465,Male
20180403181778,451,Male
20180403181779,435,Male
20180403181784,300,Male
20180403181785,750,Male
20180403181794,480,Male
20180403181798,470,Male
20180403181800,600,Male
20180403181802,716,Male
20180403181811,390,Male
20180403181814,538,Male
20180403181821,480,Male
20180403181833,539,Male
20180403181836,600,Male
20180403181838,330,Male
20180403181847,480,Male
20180403181852,360,Male
20180403181860,500,Male
20180403181861,450,Male
20180403181864,450,Male
20180403181887,615,Male
20180403181906,600,Male
20180403181911,690,Male
20180403181912,510,Male
20180403181913,540,Male
20180403181921,540,Male
20180403181948,373,Male
20180403181953,478,Male
20180403181954,795,Male
20180403181963,630,Male
20180403181976,300,Male
20180403181984,615,Male
20180403181988,420,Male
20180403182021,510,Male
20180403182040,570,Male
20180403182051,830,Male
20180403182053,410,Male
20180403182054,690,Male
20180403182062,480,Male
20180403182063,470,Male
20180403182071,725,Male
20180403182073,585,Male
20180403182083,390,Male
20180403182108,405,Male
20180403182110,345,Male
20180403182119,600,Male
20180403182124,669,Male
20180403182135,1415,Male
20180403182147,583,Male
20180403182152,300,Male
20180403182157,645,Male
20180403182185,449,Male
20180403182187,520,Male
20180403182188,540,Male
20180403182196,570,Male
20180403182199,540,Male
20180403182210,497,Male
20180403182211,435,Male
20180403182213,495,Male
20180403182214,510,Male
20180403182221,435,Male
20180403182233,570,Male
20180403182235,525,Male
20180403182237,500,Male
20180403182242,570,Male
20180403182245,600,Male
20180403182256,388,Male
20180403182260,423,Male
20180403182272,475,Male
20180403182286,480,Male
20180403182287,475,Male
20180403182288,540,Male
20180403182290,585,Male
20180403182292,310,Male
20180403182294,540,Male
20180403182296,390,Male
20180403182310,615,Male
20180403182312,540,Male
20180403182324,390,Male
20180403182337,840,Male
20180403182343,780,Male
20180403182345,448,Male
20180403182346,720,Male
20180403182355,530,Male
20180403182358,538,Male
20180403182365,372,Male
20180403182372,450,Male
20180403182378,540,Male
20180403182381,596,Male
20180403182395,390,Male
20180403182401,750,Male
20180403182406,570,Male
20180403182409,605,Male
20180403182412,563,Male
20180403182426,630,Male
20180403182433,535,Male
20180403182450,490,Male
20180403182467,460,Male
20180403182472,480,Male
20180403182476,470,Male
20180403182477,395,Male
20180403182489,465,Male
20180403182503,465,Male
20180403182512,630,Male
20180403182519,570,Male
20180403182520,630,Male
20180403182529,590,Male
20180403182549,750,Male
20180404180032,1035,Male
20180404180043,690,Male
20180404180049,570,Male
20180404180074,1145,Male
20180404180092,510,Male
20180404180541,485,Male
20180404180550,555,Male
20180404180569,420,Male
20180404180575,330,Male
20180404180610,240,Male
20180404180657,650,Male
20180404180734,675,Male
20180404180834,430,Male
20180404180865,370,Male
20180404180870,520,Male
20180404180880,240,Male
20180404180887,540,Male
20180404180911,360,Male
20180404180956,410,Male
20180404181114,635,Male
20180404181146,510,Male
20180404181164,480,Male
20180404181165,450,Male
20180404181187,630,Male
20180404181200,399,Male
20180404181203,480,Male
20180404181249,540,Male
20180404181301,750,Male
20180404181335,300,Male
20180404181340,510,Male
20180404181359,450,Male
20180404181367,480,Male
20180404181381,945,Male
20180404181410,568,Male
20180404181445,447,Male
20180404181470,805,Male
20180404181508,420,Male
20180404181583,614,Male
20180404181600,430,Male
20180404181614,570,Male
20180404181663,490,Male
20180404181721,540,Male
20180404181803,590,Male
20180404181827,630,Male
20180404181868,480,Male
20180404181887,540,Male
20180404181891,535,Male
20180404181902,600,Male
20180404181981,705,Male
20180404182075,420,Male
20180404182112,600,Male
20180404182131,520,Male
20180404182144,645,Male
20180404182215,570,Male
20180404182288,510,Male
20180404182347,407,Male
20180404182350,630,Male
20180404182354,540,Male
20180404182368,515,Male
20180404182435,580,Male
20180404182445,410,Male
20180404182491,930,Male
20180404182503,410,Male
20180404182516,450,Male
20180404182535,510,Male
20180404182552,570,Male
20180502180059,600,Male
20180502180720,525,Male
20180502180922,630,Male
20180502181410,525,Male
20180502181662,910,Male
20180502182371,405,Male
20180503180528,480,Male
20180503180608,465,Male
20180503180633,890,Male
20180503180702,430,Male
20180503180745,495,Male
20180503180775,465,Male
20180503180846,553,Male
20180503180856,750,Male
20180503180873,495,Male
20180503180890,390,Male
20180503180913,495,Male
20180503180964,270,Male
20180503181041,329,Male
20180503181102,435,Male
20180503181103,540,Male
20180503181126,465,Male
20180503181205,540,Male
20180503181233,550,Male
20180503181292,528,Male
20180503181301,535,Male
20180503181336,550,Male
20180503181423,565,Male
20180503181484,740,Male
20180503181607,432,Male
20180503181688,435,Male
20180503181725,454,Male
20180503181754,390,Male
20180503181770,549,Male
20180503181795,480,Male
20180503181807,315,Male
20180503181816,465,Male
20180503181822,544,Male
20180503181840,480,Male
20180503181868,540,Male
20180503181919,480,Male
20180503181972,420,Male
20180503181990,480,Male
20180503182016,220,Male
20180503182034,390,Male
20180503182168,510,Male
20180503182176,375,Male
20180503182186,420,Male
20180503182276,433,Male
20180503182407,668,Male
20180503182439,605,Male
20180503182460,653,Male
20180503182465,405,Male
20180503182473,480,Male
20180503182541,420,Male
20180504180024,590,Male
20180504180025,420,Male
20180504180035,507,Male
20180504180039,220,Male
20180504180045,600,Male
20180504180051,690,Male
20180504180071,351,Male
20180504180091,302,Male
20180504180095,490,Male
20180504180098,320,Male
20180504180110,420,Male
20180504180504,590,Male
20180504180509,605,Male
20180504180511,505,Male
20180504180517,450,Male
20180504180525,450,Male
20180504180532,560,Male
20180504180534,840,Male
20180504180535,255,Male
20180504180546,335,Male
20180504180561,385,Male
20180504180562,635,Male
20180504180564,565,Male
20180504180581,545,Male
20180504180584,455,Male
20180504180586,540,Male
20180504180592,690,Male
20180504180594,390,Male
20180504180598,510,Male
20180504180613,495,Male
20180504180625,510,Male
20180504180626,485,Male
20180504180640,529,Male
20180504180645,315,Male
20180504180653,405,Male
20180504180655,525,Male
20180504180661,720,Male
20180504180678,570,Male
20180504180698,540,Male
20180504180702,615,Male
20180504180712,750,Male
20180504180720,480,Male
20180504180721,360,Male
20180504180730,390,Male
20180504180735,540,Male
20180504180740,400,Male
20180504180746,305,Male
20180504180747,330,Male
20180504180752,350,Male
20180504180760,540,Male
20180504180764,510,Male
20180504180773,210,Male
20180504180776,450,Male
20180504180833,410,Male
20180504180837,525,Male
20180504180838,520,Male
20180504180863,360,Male
20180504180878,510,Male
20180504180881,300,Male
20180504180886,603,Male
20180504180889,705,Male
20180504180892,525,Male
20180504180904,455,Male
20180504180912,885,Male
20180504180913,470,Male
20180504180915,480,Male
20180504180926,420,Male
20180504180947,660,Male
20180504180955,690,Male
20180504180958,600,Male
20180504180960,570,Male
20180504180961,420,Male
20180504180962,540,Male
20180504180966,475,Male
20180504180995,570,Male
20180504180998,355,Male
20180504181003,480,Male
20180504181011,525,Male
20180504181031,330,Male
20180504181046,600,Male
20180504181048,415,Male
20180504181052,495,Male
20180504181061,540,Male
20180504181070,540,Male
20180504181077,680,Male
20180504181082,630,Male
20180504181088,525,Male
20180504181091,480,Male
20180504181095,465,Male
20180504181110,510,Male
20180504181148,508,Male
20180504181153,660,Male
20180504181155,480,Male
20180504181157,570,Male
20180504181160,570,Male
20180504181177,555,Male
20180504181183,495,Male
20180504181192,510,Male
20180504181206,554,Male
20180504181226,515,Male
20180504181238,344,Male
20180504181240,470,Male
20180504181273,526,Male
20180504181295,675,Male
20180504181318,630,Male
20180504181321,720,Male
20180504181324,455,Male
20180504181345,420,Male
20180504181350,470,Male
20180504181353,370,Male
20180504181372,630,Male
20180504181387,693,Male
20180504181417,300,Male
20180504181419,390,Male
20180504181423,475,Male
20180504181439,630,Male
20180504181451,525,Male
20180504181454,510,Male
20180504181455,420,Male
20180504181462,575,Male
20180504181468,405,Male
20180504181478,555,Male
20180504181479,625,Male
20180504181481,500,Male
20180504181503,390,Male
20180504181518,610,Male
20180504181522,463,Male
20180504181528,393,Male
20180504181529,420,Male
20180504181536,450,Male
20180504181541,465,Male
20180504181557,600,Male
20180504181569,578,Male
20180504181594,450,Male
20180504181601,365,Male
20180504181603,389,Male
20180504181607,600,Male
20180504181620,461,Male
20180504181625,632,Male
20180504181629,520,Male
20180504181638,490,Male
20180504181650,540,Male
20180504181657,690,Male
20180504181659,595,Male
20180504181662,480,Male
20180504181668,640,Male
20180504181671,730,Male
20180504181684,480,Male
20180504181687,520,Male
20180504181693,700,Male
20180504181694,300,Male
20180504181698,680,Male
20180504181703,390,Male
20180504181707,496,Male
20180504181729,510,Male
20180504181732,600,Male
20180504181738,708,Male
20180504181754,380,Male
20180504181755,570,Male
20180504181757,590,Male
20180504181765,655,Male
20180504181781,480,Male
20180504181785,390,Male
20180504181795,480,Male
20180504181805,680,Male
20180504181807,515,Male
20180504181812,420,Male
20180504181826,520,Male
20180504181834,430,Male
20180504181875,525,Male
20180504181876,850,Male
20180504181879,660,Male
20180504181881,435,Male
20180504181886,530,Male
20180504181903,570,Male
20180504181910,630,Male
20180504181925,570,Male
20180504181938,533,Male
20180504181941,565,Male
20180504181946,689,Male
20180504181966,360,Male
20180504181970,510,Male
20180504181976,615,Male
20180504181994,480,Male
20180504181999,420,Male
20180504182003,450,Male
20180504182015,525,Male
20180504182019,370,Male
20180504182020,510,Male
20180504182022,600,Male
20180504182035,360,Male
20180504182041,570,Male
20180504182047,595,Male
20180504182049,565,Male
20180504182053,510,Male
20180504182062,450,Male
20180504182066,590,Male
20180504182083,680,Male
20180504182090,420,Male
20180504182091,508,Male
20180504182094,615,Male
20180504182096,435,Male
20180504182128,560,Male
20180504182142,435,Male
20180504182154,540,Male
20180504182158,315,Male
20180504182164,570,Male
20180504182167,435,Male
20180504182171,461,Male
20180504182173,360,Male
20180504182207,545,Male
20180504182210,660,Male
20180504182238,270,Male
20180504182241,750,Male
20180504182256,450,Male
20180504182269,450,Male
20180504182270,435,Male
20180504182280,420,Male
20180504182282,570,Male
20180504182292,730,Male
20180504182314,450,Male
20180504182321,570,Male
20180504182324,360,Male
20180504182329,480,Male
20180504182340,488,Male
20180504182341,510,Male
20180504182359,495,Male
20180504182374,510,Male
20180504182387,810,Male
20180504182402,420,Male
20180504182406,480,Male
20180504182410,470,Male
20180504182414,510,Male
20180504182418,565,Male
20180504182426,363,Male
20180504182433,400,Male
20180504182443,493,Male
20180504182448,405,Male
20180504182458,645,Male
20180504182466,660,Male
20180504182475,385,Male
20180504182477,420,Male
20180504182480,540,Male
20180504182488,375,Male
20180504182489,540,Male
20180504182498,540,Male
20180504182502,565,Male
20180504182524,505,Male
20180504182531,569,Male
20180504182539,300,Male
20180505180169,460,Male
20180505180571,600,Male
20180505180753,480,Male
20180505180820,600,Male
20180505180859,585,Male
20180505180887,600,Male
20180505181036,450,Male
20180505181150,660,Male
20180505181307,570,Male
20180505181889,480,Male
20180505182235,480,Male
20180505182373,555,Male
20180505182438,240,Male
20180603180065,455,Male
20180603180773,430,Male
20180603181052,585,Male
20180603182455,455,Male
20180604180014,480,Male
20180604180038,420,Male
20180604180542,485,Male
20180604180545,600,Male
20180604180679,480,Male
20180604180716,560,Male
20180604180855,720,Male
