HHID,AverageTimeSitting,AvgDrinksPerWeek,MorningNightPerson
92017400.0,4.0,0.0,1.0
92017405.0,4.0,0.0,1.0
92017411.0,4.0,0.0,1.0
92017415.0,4.0,4.0,1.0
92017417.0,8.0,0.0,1.0
92017418.0,2.0,0.0,1.0
92017429.0,4.0,4.0,4.0
92017454.0,5.0,0.0,5.0
92017462.0,8.0,1.0,3.0
92017481.0,10.0,0.0,3.0
92017490.0,3.0,0.0,1.0
92017494.0,10.0,24.0,1.0
92017498.0,8.0,1.0,1.0
92017504.0,6.0,3.0,5.0
92017506.0,4.0,0.0,1.0
92017516.0,2.0,21.0,1.0
92017522.0,8.0,0.0,1.0
92017524.0,6.0,1.0,1.0
92017529.0,6.0,0.0,1.0
92017530.0,8.0,0.0,3.0
92017532.0,3.0,0.0,3.0
92017536.0,12.0,0.0,4.0
92017541.0,8.0,0.0,1.0
92017544.0,8.0,2.0,3.0
92017551.0,8.0,0.0,3.0
92017553.0,12.0,10.0,3.0
92017555.0,5.0,1.0,1.0
92017560.0,4.0,0.0,1.0
92017561.0,5.0,0.0,3.0
92017569.0,5.0,0.0,5.0
92017584.0,8.0,3.0,2.0
92017591.0,2.0,0.0,2.0
92017601.0,5.0,0.0,3.0
92017605.0,9.0,6.0,3.0
92017614.0,8.0,0.0,2.0
92017618.0,8.0,8.0,4.0
92017624.0,20.0,0.0,3.0
92017630.0,5.0,0.0,1.0
92017635.0,6.0,0.0,5.0
92017642.0,8.0,1.0,4.0
92017646.0,4.0,0.0,2.0
92017648.0,4.0,2.0,5.0
92017661.0,5.0,16.0,1.0
92017662.0,6.0,0.0,4.0
92017664.0,2.0,8.0,2.0
92017671.0,9.0,1.0,3.0
92017674.0,10.0,28.0,1.0
92017675.0,12.0,0.0,4.0
92017680.0,0.0,4.0,1.0
92017683.0,8.0,1.0,1.0
92017695.0,4.0,0.0,4.0
92017701.0,4.0,0.0,2.0
92017707.0,4.0,6.0,2.0
92017710.0,9.0,0.0,4.0
92017711.0,8.0,10.0,5.0
92017713.0,4.0,4.0,1.0
92017718.0,10.0,0.0,1.0
92017727.0,3.0,2.0,1.0
92017729.0,0.0,0.0,4.0
92017732.0,10.0,0.0,1.0
92017742.0,2.0,0.0,4.0
92017749.0,0.0,0.0,5.0
92017757.0,0.0,0.0,1.0
92017760.0,7.0,2.0,4.0
92017761.0,8.0,2.0,1.0
92017769.0,14.0,1.0,4.0
92017776.0,3.0,12.0,2.0
92017780.0,5.0,0.0,2.0
92017781.0,7.0,0.0,4.0
92017789.0,8.0,7.0,4.0
92017790.0,8.0,0.0,4.0
92017804.0,7.0,0.0,1.0
92017806.0,10.0,0.0,2.0
92017810.0,4.0,0.0,5.0
92017814.0,12.0,1.0,4.0
92017815.0,15.0,1.0,5.0
92017829.0,4.0,0.0,1.0
92017832.0,8.0,0.0,3.0
92017848.0,2.0,2.0,2.0
92017850.0,0.0,1.0,2.0
92017868.0,6.0,4.0,1.0
92017871.0,10.0,5.0,3.0
92017874.0,4.0,0.0,1.0
92017875.0,12.0,0.0,4.0
92017877.0,1.0,0.0,4.0
92017879.0,10.0,0.0,2.0
92017884.0,0.0,0.0,2.0
92017887.0,4.0,14.0,5.0
92017889.0,2.0,3.0,3.0
92017890.0,10.0,0.0,3.0
92017898.0,5.0,6.0,4.0
92017906.0,12.0,25.0,4.0
92017914.0,5.0,0.0,5.0
92017915.0,8.0,2.0,1.0
92017925.0,14.0,0.0,3.0
92017927.0,15.0,2.0,2.0
92017932.0,4.0,4.0,4.0
92017933.0,4.0,1.0,2.0
92017944.0,4.0,2.0,4.0
92017948.0,6.0,9.0,5.0
92017950.0,10.0,12.0,5.0
92017957.0,9.0,0.0,1.0
92017960.0,5.0,0.0,2.0
92017978.0,3.0,3.0,4.0
92017983.0,4.0,0.0,4.0
92017986.0,9.0,6.0,1.0
92017992.0,8.0,0.0,4.0
92017993.0,8.0,5.0,4.0
92017995.0,6.0,1.0,3.0
92017996.0,2.0,0.0,2.0
92018001.0,7.0,0.0,2.0
92018006.0,10.0,0.0,2.0
92018011.0,12.0,0.0,4.0
92018012.0,5.0,1.0,1.0
92018013.0,7.0,7.0,1.0
92018014.0,3.0,0.0,4.0
92018016.0,12.0,0.0,1.0
92018017.0,9.0,0.0,3.0
92018022.0,10.0,4.0,1.0
92018024.0,13.0,6.0,2.0
92018027.0,5.0,14.0,3.0
92018035.0,6.0,6.0,4.0
92018037.0,10.0,4.0,1.0
92018039.0,4.0,2.0,3.0
92018043.0,7.0,1.0,4.0
92018048.0,10.0,0.0,3.0
92018050.0,6.0,14.0,2.0
92018054.0,5.0,14.0,4.0
92018064.0,6.0,12.0,4.0
92018065.0,10.0,2.0,4.0
92018066.0,8.0,0.0,2.0
92018070.0,2.0,0.0,1.0
92018071.0,5.0,0.0,1.0
92018072.0,7.0,2.0,2.0
92018076.0,10.0,21.0,3.0
92018079.0,8.0,8.0,1.0
92018093.0,1.0,2.0,1.0
92018103.0,10.0,0.0,1.0
92018109.0,3.0,0.0,4.0
92018111.0,12.0,0.0,3.0
92018113.0,7.0,6.0,5.0
92018117.0,8.0,2.0,2.0
92018119.0,5.0,14.0,2.0
92018125.0,8.0,3.0,1.0
92018129.0,15.0,8.0,1.0
92018137.0,2.0,0.0,1.0
92018139.0,4.0,1.0,1.0
92018145.0,7.0,3.0,3.0
92018147.0,8.0,0.0,3.0
92018151.0,20.0,42.0,3.0
92018157.0,9.0,0.0,2.0
92018160.0,5.0,0.0,1.0
92018168.0,12.0,1.0,1.0
92018171.0,3.0,2.0,2.0
92018173.0,8.0,2.0,3.0
92018174.0,5.0,0.0,2.0
92018175.0,7.0,12.0,3.0
92018182.0,9.0,4.0,1.0
92018183.0,8.0,2.0,3.0
92018194.0,5.0,7.0,4.0
92018198.0,12.0,4.0,5.0
92018202.0,7.0,0.0,2.0
92018204.0,6.0,20.0,3.0
92018210.0,6.0,1.0,4.0
92018211.0,8.0,0.0,5.0
92018212.0,4.0,15.0,4.0
92018216.0,8.0,0.0,1.0
92018222.0,6.0,1.0,1.0
92018228.0,20.0,1.0,1.0
92018230.0,2.0,0.0,4.0
92018232.0,5.0,12.0,4.0
92018235.0,8.0,1.0,3.0
92018238.0,6.0,0.0,4.0
92018247.0,5.0,2.0,2.0
92018248.0,4.0,1.0,3.0
92018251.0,6.0,0.0,4.0
92018252.0,8.0,1.0,1.0
92018256.0,7.0,4.0,4.0
92018257.0,12.0,0.0,3.0
92018260.0,10.0,0.0,1.0
92018262.0,8.0,1.0,2.0
92018269.0,4.0,3.0,3.0
92018272.0,4.0,0.0,3.0
92018274.0,2.0,2.0,2.0
92018276.0,9.0,9.0,4.0
92018281.0,12.0,35.0,5.0
92018286.0,4.0,6.0,1.0
92018289.0,16.0,0.0,4.0
92018290.0,10.0,4.0,3.0
92018291.0,6.0,0.0,1.0
92018296.0,2.0,0.0,3.0
92018303.0,7.0,0.0,4.0
92018314.0,10.0,0.0,5.0
92018316.0,4.0,1.0,4.0
92018318.0,4.0,2.0,1.0
92018324.0,3.0,1.0,2.0
92018325.0,12.0,0.0,2.0
92018327.0,3.0,0.0,4.0
92018329.0,10.0,4.0,4.0
92018332.0,10.0,4.0,1.0
92018333.0,5.0,10.0,1.0
92018334.0,20.0,0.0,3.0
92018338.0,4.0,1.0,4.0
92018339.0,9.0,12.0,3.0
92018341.0,10.0,1.0,4.0
92018342.0,8.0,4.0,1.0
92018346.0,6.0,0.0,1.0
92018350.0,8.0,4.0,4.0
92018356.0,8.0,1.0,1.0
92018361.0,1.0,1.0,2.0
92018364.0,6.0,7.0,1.0
92018366.0,2.0,3.0,1.0
92018376.0,1.0,0.0,2.0
92018379.0,14.0,0.0,2.0
92018384.0,8.0,0.0,4.0
92018394.0,8.0,0.0,5.0
92018401.0,4.0,2.0,3.0
92018402.0,6.0,4.0,1.0
92018407.0,8.0,3.0,3.0
92018409.0,2.0,9.0,4.0
92018414.0,7.0,10.0,4.0
92018415.0,4.0,4.0,2.0
92018416.0,12.0,10.0,3.0
92018421.0,8.0,1.0,3.0
92018422.0,4.0,0.0,1.0
92018424.0,5.0,0.0,1.0
92018428.0,8.0,2.0,4.0
92018430.0,10.0,0.0,2.0
92018437.0,6.0,4.0,2.0
92018438.0,5.0,0.0,4.0
92018439.0,6.0,0.0,3.0
92018446.0,4.0,0.0,3.0
92018447.0,12.0,0.0,3.0
92018452.0,3.0,0.0,1.0
92018453.0,6.0,8.0,1.0
92018458.0,6.0,18.0,4.0
92018462.0,6.0,0.0,4.0
92018467.0,10.0,4.0,3.0
92018469.0,4.0,4.0,5.0
92018472.0,5.0,2.0,5.0
92018474.0,9.0,12.0,4.0
92018480.0,4.0,0.0,4.0
92018486.0,8.0,6.0,3.0
92018490.0,10.0,0.0,3.0
92018492.0,6.0,0.0,4.0
92018494.0,5.0,0.0,4.0
92018496.0,2.0,0.0,2.0
92018497.0,12.0,0.0,4.0
92018499.0,3.0,0.0,1.0
92018502.0,1.0,0.0,2.0
92018503.0,2.0,0.0,2.0
92018507.0,3.0,0.0,2.0
92018511.0,2.0,0.0,2.0
92018518.0,0.0,1.0,4.0
92018520.0,5.0,0.0,1.0
92018521.0,6.0,0.0,3.0
92018524.0,10.0,0.0,3.0
92018525.0,5.0,2.0,4.0
92018526.0,6.0,0.0,4.0
92018531.0,12.0,0.0,4.0
92018536.0,8.0,0.0,3.0
92018537.0,5.0,3.0,4.0
92018539.0,10.0,0.0,5.0
92018542.0,4.0,1.0,2.0
92018547.0,8.0,10.0,5.0
92018552.0,8.0,1.0,3.0
92018555.0,2.0,2.0,2.0
92018556.0,5.0,7.0,3.0
92018557.0,8.0,12.0,2.0
92018564.0,8.0,0.0,3.0
92018568.0,7.0,2.0,2.0
92018571.0,10.0,2.0,1.0
92018573.0,2.0,0.0,2.0
92018575.0,2.0,0.0,3.0
92018577.0,4.0,1.0,4.0
92018596.0,4.0,8.0,5.0
92018599.0,6.0,0.0,5.0
92018601.0,10.0,0.0,4.0
92018609.0,10.0,0.0,3.0
92018611.0,2.0,2.0,1.0
92018614.0,7.0,6.0,1.0
92018620.0,0.0,7.0,5.0
92018622.0,4.0,70.0,2.0
92018629.0,7.0,0.0,1.0
92018635.0,5.0,0.0,2.0
92018641.0,2.0,0.0,3.0
92018646.0,6.0,0.0,3.0
92018648.0,5.0,0.0,1.0
92018650.0,12.0,12.0,5.0
92018663.0,4.0,0.0,2.0
92018664.0,8.0,2.0,1.0
92018665.0,6.0,2.0,2.0
92018674.0,20.0,0.0,2.0
92018681.0,5.0,21.0,1.0
92018682.0,8.0,10.0,5.0
92018684.0,12.0,1.0,2.0
92018687.0,6.0,0.0,1.0
92018689.0,6.0,24.0,1.0
92018690.0,3.0,0.0,1.0
92018694.0,2.0,1.0,5.0
92018695.0,3.0,21.0,1.0
92018698.0,6.0,12.0,1.0
92018702.0,10.0,0.0,5.0
92018704.0,4.0,0.0,2.0
92018711.0,10.0,4.0,5.0
92018713.0,12.0,0.0,4.0
92018722.0,10.0,0.0,4.0
92018723.0,7.0,0.0,2.0
92018727.0,4.0,2.0,2.0
92018735.0,20.0,5.0,4.0
92018738.0,5.0,0.0,1.0
92018740.0,10.0,0.0,1.0
92018742.0,4.0,6.0,1.0
92018744.0,8.0,0.0,1.0
92018746.0,10.0,0.0,4.0
92018757.0,6.0,28.0,1.0
92018759.0,8.0,1.0,3.0
92018762.0,6.0,14.0,1.0
92018765.0,10.0,0.0,5.0
92018767.0,10.0,0.0,3.0
92018769.0,5.0,0.0,2.0
92018773.0,5.0,0.0,3.0
92018778.0,8.0,2.0,4.0
92018780.0,5.0,15.0,1.0
92018781.0,8.0,2.0,3.0
92018784.0,10.0,3.0,5.0
92018788.0,7.0,10.0,3.0
92018792.0,6.0,6.0,3.0
92018805.0,1.0,0.0,2.0
92018807.0,12.0,4.0,4.0
92018808.0,7.0,1.0,1.0
92018809.0,15.0,120.0,3.0
92018813.0,2.0,0.0,1.0
92018817.0,8.0,1.0,3.0
92018818.0,9.0,24.0,4.0
92018823.0,6.0,15.0,2.0
92018825.0,3.0,0.0,2.0
92018826.0,3.0,0.0,1.0
92018827.0,20.0,0.0,3.0
92018828.0,2.0,0.0,3.0
92018831.0,7.0,10.0,4.0
92018835.0,5.0,7.0,1.0
92018838.0,4.0,0.0,3.0
92018840.0,5.0,0.0,2.0
92018847.0,10.0,0.0,3.0
92018852.0,10.0,0.0,4.0
92018858.0,5.0,4.0,4.0
92018870.0,2.0,4.0,3.0
92018873.0,4.0,0.0,2.0
92018875.0,1.0,0.0,3.0
92018885.0,20.0,0.0,3.0
92018887.0,8.0,6.0,4.0
92018893.0,12.0,12.0,2.0
92018906.0,3.0,0.0,2.0
92018910.0,5.0,7.0,2.0
92018911.0,8.0,4.0,2.0
92018915.0,1.0,0.0,2.0
92018936.0,4.0,0.0,1.0
92018937.0,8.0,8.0,3.0
92018938.0,8.0,0.0,1.0
92018942.0,1.0,0.0,1.0
92018945.0,12.0,4.0,1.0
92018950.0,5.0,0.0,4.0
92018951.0,1.0,0.0,3.0
92018953.0,6.0,0.0,2.0
92018954.0,5.0,0.0,5.0
92018956.0,5.0,0.0,4.0
92018957.0,12.0,0.0,4.0
92018958.0,10.0,0.0,1.0
92018960.0,4.0,0.0,2.0
92018961.0,6.0,0.0,2.0
92018965.0,7.0,0.0,3.0
92018967.0,7.0,15.0,3.0
92018969.0,5.0,6.0,2.0
92018976.0,2.0,6.0,2.0
92018980.0,13.0,4.0,5.0
92018982.0,14.0,6.0,1.0
92018984.0,8.0,0.0,1.0
92018988.0,3.0,4.0,4.0
92019002.0,6.0,10.0,1.0
92019007.0,8.0,0.0,5.0
92019009.0,4.0,28.0,4.0
92019017.0,6.0,0.0,4.0
92019018.0,12.0,0.0,4.0
92019021.0,4.0,0.0,3.0
92019024.0,2.0,2.0,3.0
92019025.0,10.0,8.0,1.0
92019026.0,8.0,8.0,1.0
92019029.0,2.0,0.0,1.0
92019036.0,10.0,0.0,1.0
92019040.0,8.0,0.0,2.0
92019043.0,7.0,1.0,5.0
92019046.0,7.0,0.0,2.0
92019048.0,9.0,8.0,3.0
92019057.0,3.0,0.0,2.0
92019058.0,5.0,0.0,3.0
92019064.0,5.0,0.0,2.0
92019067.0,12.0,8.0,4.0
92019068.0,8.0,0.0,3.0
92019074.0,10.0,0.0,1.0
92019079.0,2.0,0.0,2.0
93019085.0,6.0,0.0,4.0
93019089.0,5.0,0.0,3.0
93019093.0,2.0,2.0,1.0
93019102.0,3.0,6.0,3.0
93019105.0,5.0,0.0,2.0
93019106.0,4.0,0.0,3.0
93019111.0,4.0,0.0,3.0
93019112.0,6.0,0.0,5.0
93019123.0,7.0,0.0,4.0
93019125.0,10.0,0.0,4.0
93019139.0,6.0,0.0,1.0
93019140.0,8.0,15.0,3.0
93019143.0,6.0,0.0,1.0
93019151.0,12.0,28.0,2.0
93019159.0,4.0,0.0,5.0
93019160.0,8.0,0.0,2.0
93019161.0,6.0,0.0,1.0
93019170.0,4.0,0.0,1.0
93019176.0,7.0,1.0,4.0
93019179.0,5.0,2.0,4.0
93019182.0,10.0,0.0,1.0
93019184.0,10.0,1.0,5.0
93019186.0,3.0,3.0,3.0
93019195.0,3.0,15.0,1.0
93019196.0,5.0,36.0,2.0
93019198.0,18.0,0.0,3.0
93019199.0,10.0,0.0,5.0
93019200.0,5.0,0.0,3.0
93019201.0,12.0,0.0,5.0
93019213.0,8.0,0.0,4.0
93019218.0,10.0,3.0,4.0
93019219.0,8.0,0.0,2.0
93019221.0,8.0,0.0,5.0
93019227.0,6.0,1.0,1.0
93019233.0,10.0,4.0,5.0
93019242.0,10.0,3.0,2.0
93019251.0,8.0,0.0,2.0
93019253.0,10.0,0.0,3.0
93019257.0,6.0,0.0,4.0
93019258.0,4.0,2.0,2.0
93019260.0,3.0,4.0,3.0
93019263.0,3.0,0.0,2.0
93019264.0,3.0,2.0,2.0
93019269.0,6.0,0.0,1.0
93019274.0,1.0,7.0,1.0
93019277.0,4.0,0.0,4.0
93019279.0,6.0,0.0,1.0
93019283.0,10.0,0.0,5.0
93019284.0,10.0,0.0,4.0
93019286.0,10.0,0.0,4.0
93019288.0,6.0,4.0,1.0
93019295.0,4.0,0.0,2.0
93019314.0,3.0,0.0,5.0
93019318.0,8.0,70.0,1.0
93019323.0,6.0,0.0,1.0
93019325.0,4.0,0.0,3.0
93019332.0,8.0,2.0,3.0
93019342.0,5.0,4.0,3.0
93019364.0,8.0,0.0,3.0
93019367.0,0.0,3.0,3.0
93019373.0,8.0,5.0,1.0
93019380.0,12.0,0.0,4.0
93019382.0,8.0,0.0,1.0
93019383.0,8.0,0.0,5.0
93019391.0,10.0,3.0,3.0
93019393.0,10.0,2.0,5.0
93019397.0,12.0,12.0,4.0
93019401.0,4.0,1.0,1.0
93019403.0,12.0,0.0,5.0
93019407.0,2.0,0.0,1.0
93019419.0,12.0,2.0,1.0
93019427.0,1.0,2.0,4.0
93019438.0,12.0,5.0,4.0
93019440.0,12.0,0.0,1.0
93019442.0,5.0,0.0,1.0
93019445.0,9.0,0.0,3.0
93019446.0,5.0,6.0,3.0
93019454.0,8.0,0.0,3.0
93019456.0,4.0,14.0,3.0
93019462.0,3.0,0.0,1.0
93019465.0,2.0,0.0,5.0
93019466.0,5.0,2.0,5.0
93019471.0,8.0,1.0,1.0
93019472.0,3.0,6.0,1.0
93019473.0,3.0,18.0,3.0
93019476.0,10.0,0.0,3.0
93019482.0,0.0,0.0,1.0
93019487.0,4.0,1.0,3.0
93019503.0,6.0,0.0,3.0
93019508.0,7.0,6.0,4.0
93019523.0,8.0,0.0,2.0
93019524.0,20.0,4.0,1.0
93019533.0,4.0,0.0,1.0
93019535.0,5.0,0.0,3.0
93019539.0,1.0,0.0,5.0
93019545.0,7.0,0.0,1.0
93019547.0,5.0,0.0,1.0
93019553.0,5.0,0.0,2.0
93019557.0,5.0,0.0,2.0
93019561.0,2.0,0.0,3.0
93019563.0,1.0,9.0,5.0
93019568.0,4.0,0.0,3.0
93019572.0,3.0,3.0,3.0
93019574.0,5.0,0.0,4.0
93019580.0,5.0,0.0,2.0
93019584.0,6.0,0.0,4.0
93019585.0,10.0,0.0,2.0
93019591.0,8.0,0.0,1.0
93019592.0,6.0,2.0,3.0
93019598.0,2.0,0.0,4.0
93019602.0,1.0,0.0,1.0
93019604.0,12.0,0.0,3.0
93019612.0,8.0,0.0,2.0
93019613.0,7.0,3.0,2.0
93019614.0,3.0,0.0,4.0
93019620.0,5.0,2.0,4.0
93019621.0,4.0,0.0,5.0
93019628.0,1.0,3.0,2.0
93019635.0,5.0,0.0,1.0
93019640.0,12.0,6.0,4.0
93019644.0,4.0,21.0,4.0
93019645.0,4.0,7.0,1.0
93019646.0,8.0,0.0,3.0
93019649.0,7.0,4.0,3.0
93019654.0,11.0,2.0,3.0
93019675.0,12.0,0.0,2.0
93019681.0,4.0,0.0,3.0
93019684.0,2.0,0.0,3.0
93019690.0,1.0,0.0,3.0
93019693.0,5.0,4.0,4.0
93019701.0,8.0,4.0,5.0
93019702.0,8.0,1.0,4.0
93019708.0,7.0,0.0,3.0
93019716.0,6.0,0.0,5.0
93019729.0,2.0,1.0,4.0
93019739.0,8.0,2.0,1.0
93019742.0,6.0,0.0,1.0
93019743.0,10.0,0.0,5.0
93019749.0,8.0,0.0,3.0
93019752.0,10.0,0.0,4.0
93019754.0,2.0,0.0,2.0
93019760.0,4.0,0.0,1.0
93019762.0,10.0,0.0,1.0
93019765.0,12.0,0.0,4.0
93019769.0,0.0,0.0,1.0
93019771.0,5.0,1.0,3.0
93019773.0,2.0,0.0,4.0
93019775.0,10.0,0.0,3.0
93019779.0,3.0,6.0,4.0
93019788.0,7.0,0.0,1.0
93019794.0,10.0,6.0,2.0
93019797.0,6.0,0.0,3.0
93019806.0,2.0,2.0,5.0
93019807.0,6.0,0.0,3.0
93019810.0,6.0,2.0,1.0
93019814.0,8.0,0.0,4.0
93019818.0,4.0,12.0,4.0
93019819.0,3.0,0.0,1.0
93019820.0,10.0,4.0,4.0
93019821.0,5.0,0.0,1.0
93019836.0,4.0,0.0,2.0
93019856.0,4.0,2.0,2.0
93019861.0,1.0,0.0,1.0
93019870.0,3.0,1.0,1.0
93019884.0,3.0,1.0,1.0
93019892.0,12.0,0.0,3.0
93019908.0,3.0,0.0,3.0
93019912.0,12.0,6.0,4.0
93019914.0,8.0,0.0,5.0
93019919.0,6.0,4.0,5.0
93019925.0,2.0,0.0,4.0
93019933.0,6.0,21.0,1.0
93019939.0,5.0,0.0,2.0
93019944.0,8.0,0.0,5.0
93019954.0,9.0,2.0,1.0
93019959.0,6.0,0.0,4.0
93019960.0,9.0,2.0,4.0
93019961.0,8.0,3.0,2.0
93019968.0,10.0,0.0,4.0
93019995.0,8.0,0.0,4.0
93020004.0,14.0,12.0,5.0
93020014.0,8.0,3.0,4.0
93020024.0,1.0,0.0,4.0
93020026.0,1.0,4.0,1.0
93020031.0,10.0,6.0,5.0
93020038.0,8.0,6.0,3.0
93020043.0,8.0,0.0,3.0
93020045.0,8.0,7.0,2.0
93020046.0,6.0,0.0,2.0
93020050.0,14.0,1.0,5.0
93020065.0,7.0,0.0,4.0
93020084.0,3.0,1.0,3.0
93020091.0,4.0,6.0,1.0
93020097.0,9.0,21.0,1.0
93020105.0,8.0,0.0,1.0
93020109.0,2.0,0.0,1.0
93020110.0,12.0,21.0,1.0
93020111.0,1.0,0.0,4.0
93020126.0,12.0,0.0,1.0
93020127.0,5.0,0.0,2.0
93020128.0,6.0,6.0,4.0
93020133.0,8.0,0.0,5.0
93020134.0,3.0,8.0,1.0
93020135.0,12.0,6.0,2.0
93020140.0,2.0,0.0,2.0
93020168.0,16.0,1.0,5.0
93020178.0,5.0,1.0,5.0
93020184.0,8.0,14.0,4.0
93020185.0,10.0,15.0,2.0
93020192.0,12.0,0.0,1.0
93020202.0,5.0,0.0,2.0
93020204.0,10.0,0.0,5.0
93020208.0,6.0,18.0,2.0
93020209.0,5.0,6.0,4.0
93020210.0,5.0,0.0,5.0
93020214.0,2.0,0.0,3.0
93020218.0,3.0,0.0,1.0
93020219.0,1.0,0.0,3.0
93020240.0,1.0,0.0,4.0
93020242.0,10.0,0.0,1.0
93020244.0,16.0,4.0,5.0
93020248.0,7.0,0.0,5.0
93020260.0,8.0,0.0,3.0
93020279.0,3.0,1.0,4.0
93020283.0,4.0,1.0,4.0
93020291.0,4.0,0.0,1.0
93020294.0,3.0,0.0,2.0
93020297.0,3.0,0.0,2.0
93020298.0,5.0,0.0,4.0
93020303.0,10.0,10.0,5.0
93020305.0,5.0,9.0,1.0
93020310.0,5.0,0.0,1.0
93020311.0,10.0,10.0,4.0
93020312.0,0.0,8.0,4.0
93020329.0,5.0,2.0,1.0
93020332.0,6.0,3.0,4.0
93020336.0,4.0,0.0,5.0
93020339.0,2.0,12.0,4.0
93020345.0,10.0,0.0,1.0
93020359.0,7.0,2.0,1.0
93020360.0,9.0,3.0,3.0
93020361.0,1.0,1.0,1.0
93020368.0,3.0,0.0,1.0
93020372.0,7.0,0.0,2.0
93020380.0,3.0,4.0,1.0
93020381.0,6.0,0.0,1.0
93020389.0,0.0,4.0,1.0
93020395.0,3.0,0.0,5.0
93020401.0,2.0,0.0,1.0
93020409.0,8.0,0.0,5.0
93020413.0,5.0,6.0,4.0
93020416.0,10.0,1.0,5.0
93020427.0,8.0,0.0,2.0
93020440.0,1.0,0.0,3.0
93020442.0,4.0,1.0,2.0
93020450.0,6.0,0.0,2.0
93020458.0,9.0,5.0,3.0
93020462.0,2.0,4.0,3.0
93020466.0,2.0,0.0,1.0
93020472.0,16.0,0.0,5.0
93020473.0,18.0,0.0,5.0
93020488.0,9.0,0.0,2.0
93020503.0,2.0,2.0,3.0
93020520.0,6.0,2.0,1.0
93020523.0,6.0,12.0,2.0
93020527.0,7.0,0.0,5.0
93020539.0,5.0,0.0,3.0
93020550.0,8.0,4.0,1.0
93020565.0,12.0,0.0,5.0
93020567.0,2.0,6.0,1.0
93020571.0,9.0,0.0,4.0
93020581.0,7.0,0.0,4.0
93020599.0,7.0,0.0,2.0
93020600.0,8.0,0.0,3.0
93020608.0,12.0,20.0,3.0
93020609.0,0.0,1.0,1.0
93020610.0,2.0,0.0,1.0
93020623.0,4.0,2.0,2.0
93020633.0,6.0,0.0,4.0
93020638.0,4.0,6.0,4.0
93020643.0,12.0,2.0,5.0
93020647.0,6.0,0.0,5.0
93020649.0,8.0,0.0,2.0
93020657.0,3.0,2.0,3.0
93020669.0,5.0,0.0,2.0
93020679.0,2.0,0.0,2.0
93020683.0,9.0,0.0,5.0
93020685.0,8.0,4.0,2.0
93020689.0,0.0,2.0,1.0
93020702.0,2.0,1.0,1.0
93020705.0,2.0,2.0,1.0
93020712.0,10.0,1.0,5.0
93020725.0,6.0,0.0,1.0
93020738.0,7.0,4.0,1.0
93020745.0,10.0,0.0,4.0
93020750.0,5.0,3.0,3.0
93020761.0,10.0,0.0,5.0
93020764.0,7.0,0.0,4.0
93020768.0,7.0,0.0,1.0
93020770.0,7.0,0.0,4.0
93020775.0,4.0,120.0,4.0
93020776.0,15.0,0.0,4.0
93020779.0,12.0,4.0,2.0
93020780.0,3.0,0.0,3.0
93020782.0,3.0,0.0,2.0
93020785.0,8.0,0.0,1.0
93020787.0,7.0,0.0,1.0
93020790.0,4.0,0.0,2.0
93020795.0,15.0,12.0,3.0
93020802.0,8.0,0.0,2.0
93020808.0,8.0,0.0,4.0
93020813.0,3.0,8.0,5.0
93020832.0,3.0,0.0,3.0
93020837.0,4.0,15.0,1.0
93020843.0,1.0,1.0,1.0
93020855.0,3.0,0.0,1.0
93020859.0,12.0,2.0,3.0
93020865.0,4.0,6.0,4.0
93020866.0,12.0,0.0,4.0
93020878.0,0.0,6.0,2.0
93020883.0,0.0,0.0,3.0
93020887.0,4.0,0.0,1.0
93020898.0,4.0,0.0,1.0
93020900.0,10.0,7.0,1.0
93020901.0,0.0,0.0,2.0
93020908.0,4.0,0.0,2.0
93020910.0,6.0,4.0,3.0
93020911.0,12.0,0.0,5.0
93020919.0,4.0,0.0,5.0
93020926.0,0.0,0.0,5.0
93020927.0,3.0,2.0,1.0
93020943.0,6.0,0.0,4.0
93020946.0,8.0,0.0,1.0
93020957.0,15.0,1.0,1.0
93020964.0,0.0,12.0,4.0
93020965.0,2.0,0.0,3.0
93020966.0,8.0,0.0,5.0
93020968.0,14.0,0.0,3.0
93020969.0,6.0,6.0,4.0
93020974.0,1.0,0.0,1.0
93020977.0,4.0,0.0,1.0
93020979.0,4.0,8.0,4.0
93020980.0,10.0,0.0,1.0
93020981.0,3.0,0.0,2.0
93020984.0,5.0,0.0,2.0
93020985.0,3.0,0.0,4.0
93021012.0,0.0,0.0,5.0
93021020.0,4.0,3.0,1.0
93021029.0,10.0,30.0,4.0
93021038.0,10.0,0.0,4.0
93021049.0,12.0,0.0,1.0
93021054.0,1.0,25.0,4.0
93021058.0,12.0,10.0,3.0
93021062.0,2.0,0.0,4.0
93021068.0,6.0,0.0,1.0
93021069.0,2.0,0.0,1.0
93021070.0,14.0,0.0,2.0
93021071.0,15.0,0.0,3.0
93021078.0,12.0,0.0,4.0
93021081.0,8.0,0.0,1.0
93021082.0,10.0,18.0,1.0
93021083.0,1.0,1.0,4.0
93021085.0,9.0,2.0,2.0
93021092.0,6.0,0.0,2.0
93021093.0,2.0,2.0,1.0
93021094.0,12.0,4.0,4.0
93021100.0,10.0,14.0,1.0
93021103.0,8.0,10.0,4.0
93021105.0,8.0,0.0,2.0
93021106.0,8.0,2.0,4.0
93021110.0,10.0,3.0,3.0
93021118.0,6.0,0.0,5.0
93021120.0,5.0,0.0,1.0
93021122.0,6.0,0.0,2.0
